Series;Time;Value
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:05:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:05:20-04:00;26.312
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:05:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:06:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:06:20-04:00;26.187
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:06:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:07:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:07:20-04:00;26.125
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:07:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:08:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:08:20-04:00;26.062
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:08:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:09:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:09:20-04:00;26
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:09:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:10:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:10:20-04:00;25.937
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:10:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:11:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:11:20-04:00;25.875
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:11:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:12:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:12:20-04:00;25.812
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:12:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:13:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:13:20-04:00;25.75
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:13:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:14:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:14:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:14:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:15:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:15:20-04:00;25.687
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:15:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:16:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:16:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:16:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:17:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:17:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:17:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:18:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:18:20-04:00;25.625
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:18:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:19:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:19:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:19:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:20:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:20:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:20:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:21:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:21:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:21:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:22:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:22:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:22:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:23:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:23:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:23:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:24:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:24:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:24:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:25:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:25:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:25:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:26:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:26:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:26:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:27:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:27:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:27:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:28:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:28:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:28:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:29:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:29:20-04:00;25.562
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:29:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:30:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:30:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:30:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:31:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:31:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:31:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:32:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:32:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:32:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:33:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:33:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:33:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:34:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:34:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:34:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:35:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:35:20-04:00;25.625
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:35:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:36:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:36:20-04:00;25.562
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:36:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:37:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:37:20-04:00;25.625
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:37:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:38:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:38:20-04:00;25.562
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:38:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:39:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:39:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:39:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:40:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:40:20-04:00;25.5
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:40:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:41:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:41:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:41:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:42:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:42:20-04:00;25.437
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:42:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:43:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:43:20-04:00;25.375
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:43:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:44:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:44:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:44:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:45:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:45:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:45:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:46:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:46:20-04:00;25.312
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:46:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:47:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:47:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:47:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:48:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:48:20-04:00;25.25
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:48:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:49:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:49:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:49:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:50:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:50:20-04:00;25.187
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:50:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:51:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:51:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:51:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:52:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:52:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:52:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:53:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:53:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:53:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:54:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:54:20-04:00;25.125
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:54:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:55:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:55:20-04:00;25.25
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:55:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:56:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:56:20-04:00;25.5
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:56:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:57:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:57:20-04:00;25.75
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:57:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:58:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:58:20-04:00;26
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:58:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:59:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:59:20-04:00;26.25
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T15:59:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:00:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:00:20-04:00;26.437
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:00:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:01:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:01:20-04:00;26.625
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:01:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:02:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:02:20-04:00;26.75
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:02:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:03:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:03:20-04:00;26.875
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:03:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:04:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:04:20-04:00;27.062
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:04:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:05:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:05:20-04:00;27.187
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:05:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:06:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:06:20-04:00;27.25
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:06:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:07:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:07:20-04:00;27.375
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:07:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:08:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:08:20-04:00;27.437
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:08:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:09:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:09:20-04:00;27.562
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:09:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:10:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:10:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:10:40-04:00;27.625
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:11:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:11:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:11:40-04:00;27.687
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:12:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:12:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:12:40-04:00;27.75
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:13:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:13:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:13:40-04:00;27.812
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:14:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:14:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:14:40-04:00;27.875
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:15:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:15:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:15:40-04:00;27.75
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:16:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:16:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:16:40-04:00;27.625
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:17:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:17:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:17:40-04:00;27.312
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:18:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:18:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:18:40-04:00;27.062
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:19:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:19:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:19:40-04:00;26.875
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:20:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:20:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:20:40-04:00;26.687
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:21:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:21:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:21:40-04:00;26.5
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:22:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:22:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:22:40-04:00;26.312
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:23:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:23:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:23:40-04:00;26.25
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:24:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:24:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:24:40-04:00;26.125
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:25:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:25:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:25:40-04:00;26.062
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:26:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:26:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:26:40-04:00;26
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:27:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:27:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:27:40-04:00;25.937
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:28:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:28:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:28:40-04:00;25.875
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:29:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:29:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:29:40-04:00;25.812
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:30:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:30:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:30:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:31:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:31:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:31:40-04:00;25.75
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:32:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:32:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:32:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:33:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:33:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:33:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:34:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:34:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:34:40-04:00;25.687
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:35:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:35:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:35:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:36:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:36:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:36:40-04:00;25.625
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:37:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:37:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:37:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:38:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:38:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:38:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:39:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:39:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:39:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:40:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:40:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:40:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:41:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:41:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:41:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:42:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:42:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:42:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:43:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:43:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:43:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:44:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:44:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:44:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:45:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:45:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:45:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:46:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:46:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:46:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:47:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:47:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:47:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:48:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:48:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:48:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:49:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:49:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:49:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:50:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:50:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:50:40-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:51:00-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:51:20-04:00;null
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:51:40-04:00;25.687
°C.mean {entity_id: data_closet_temperature_sensor};2017-06-26T16:52:00-04:00;null
