Series;Time;Value
Bedroom Sensor;2016-09-02T03:46:20.000Z;null
Bedroom Sensor;2016-09-02T03:46:30.000Z;null
Bedroom Sensor;2016-09-02T03:46:40.000Z;null
Bedroom Sensor;2016-09-02T03:46:50.000Z;null
Bedroom Sensor;2016-09-02T03:47:00.000Z;null
Bedroom Sensor;2016-09-02T03:47:10.000Z;null
Bedroom Sensor;2016-09-02T03:47:20.000Z;null
Bedroom Sensor;2016-09-02T03:47:30.000Z;null
Bedroom Sensor;2016-09-02T03:47:40.000Z;null
Bedroom Sensor;2016-09-02T03:47:50.000Z;null
Bedroom Sensor;2016-09-02T03:48:00.000Z;null
Bedroom Sensor;2016-09-02T03:48:10.000Z;null
Bedroom Sensor;2016-09-02T03:48:20.000Z;null
Bedroom Sensor;2016-09-02T03:48:30.000Z;null
Bedroom Sensor;2016-09-02T03:48:40.000Z;null
Bedroom Sensor;2016-09-02T03:48:50.000Z;null
Bedroom Sensor;2016-09-02T03:49:00.000Z;null
Bedroom Sensor;2016-09-02T03:49:10.000Z;null
Bedroom Sensor;2016-09-02T03:49:20.000Z;null
Bedroom Sensor;2016-09-02T03:49:30.000Z;null
Bedroom Sensor;2016-09-02T03:49:40.000Z;null
Bedroom Sensor;2016-09-02T03:49:50.000Z;null
Bedroom Sensor;2016-09-02T03:50:00.000Z;null
Bedroom Sensor;2016-09-02T03:50:10.000Z;null
Bedroom Sensor;2016-09-02T03:50:20.000Z;null
Bedroom Sensor;2016-09-02T03:50:30.000Z;null
Bedroom Sensor;2016-09-02T03:50:40.000Z;null
Bedroom Sensor;2016-09-02T03:50:50.000Z;null
Bedroom Sensor;2016-09-02T03:51:00.000Z;null
Bedroom Sensor;2016-09-02T03:51:10.000Z;25
Bedroom Sensor;2016-09-02T03:51:20.000Z;null
Bedroom Sensor;2016-09-02T03:51:30.000Z;null
Bedroom Sensor;2016-09-02T03:51:40.000Z;null
Bedroom Sensor;2016-09-02T03:51:50.000Z;null
Bedroom Sensor;2016-09-02T03:52:00.000Z;null
Bedroom Sensor;2016-09-02T03:52:10.000Z;null
Bedroom Sensor;2016-09-02T03:52:20.000Z;null
Bedroom Sensor;2016-09-02T03:52:30.000Z;null
Bedroom Sensor;2016-09-02T03:52:40.000Z;null
Bedroom Sensor;2016-09-02T03:52:50.000Z;null
Bedroom Sensor;2016-09-02T03:53:00.000Z;null
Bedroom Sensor;2016-09-02T03:53:10.000Z;25.062
Bedroom Sensor;2016-09-02T03:53:20.000Z;null
Bedroom Sensor;2016-09-02T03:53:30.000Z;null
Bedroom Sensor;2016-09-02T03:53:40.000Z;null
Bedroom Sensor;2016-09-02T03:53:50.000Z;null
Bedroom Sensor;2016-09-02T03:54:00.000Z;null
Bedroom Sensor;2016-09-02T03:54:10.000Z;null
Bedroom Sensor;2016-09-02T03:54:20.000Z;null
Bedroom Sensor;2016-09-02T03:54:30.000Z;null
Bedroom Sensor;2016-09-02T03:54:40.000Z;null
Bedroom Sensor;2016-09-02T03:54:50.000Z;null
Bedroom Sensor;2016-09-02T03:55:00.000Z;null
Bedroom Sensor;2016-09-02T03:55:10.000Z;null
Bedroom Sensor;2016-09-02T03:55:20.000Z;null
Bedroom Sensor;2016-09-02T03:55:30.000Z;null
Bedroom Sensor;2016-09-02T03:55:40.000Z;null
Bedroom Sensor;2016-09-02T03:55:50.000Z;null
Bedroom Sensor;2016-09-02T03:56:00.000Z;null
Bedroom Sensor;2016-09-02T03:56:10.000Z;null
Bedroom Sensor;2016-09-02T03:56:20.000Z;null
Bedroom Sensor;2016-09-02T03:56:30.000Z;null
Bedroom Sensor;2016-09-02T03:56:40.000Z;null
Bedroom Sensor;2016-09-02T03:56:50.000Z;null
Bedroom Sensor;2016-09-02T03:57:00.000Z;null
Bedroom Sensor;2016-09-02T03:57:10.000Z;null
Bedroom Sensor;2016-09-02T03:57:20.000Z;null
Bedroom Sensor;2016-09-02T03:57:30.000Z;null
Bedroom Sensor;2016-09-02T03:57:40.000Z;null
Bedroom Sensor;2016-09-02T03:57:50.000Z;null
Bedroom Sensor;2016-09-02T03:58:00.000Z;null
Bedroom Sensor;2016-09-02T03:58:10.000Z;null
Bedroom Sensor;2016-09-02T03:58:20.000Z;null
Bedroom Sensor;2016-09-02T03:58:30.000Z;null
Bedroom Sensor;2016-09-02T03:58:40.000Z;null
Bedroom Sensor;2016-09-02T03:58:50.000Z;null
Bedroom Sensor;2016-09-02T03:59:00.000Z;null
Bedroom Sensor;2016-09-02T03:59:10.000Z;null
Bedroom Sensor;2016-09-02T03:59:20.000Z;null
Bedroom Sensor;2016-09-02T03:59:30.000Z;null
Bedroom Sensor;2016-09-02T03:59:40.000Z;null
Bedroom Sensor;2016-09-02T03:59:50.000Z;null
Bedroom Sensor;2016-09-02T04:00:00.000Z;null
Bedroom Sensor;2016-09-02T04:00:10.000Z;null
Bedroom Sensor;2016-09-02T04:00:20.000Z;null
Bedroom Sensor;2016-09-02T04:00:30.000Z;null
Bedroom Sensor;2016-09-02T04:00:40.000Z;null
Bedroom Sensor;2016-09-02T04:00:50.000Z;null
Bedroom Sensor;2016-09-02T04:01:00.000Z;null
Bedroom Sensor;2016-09-02T04:01:10.000Z;null
Bedroom Sensor;2016-09-02T04:01:20.000Z;null
Bedroom Sensor;2016-09-02T04:01:30.000Z;null
Bedroom Sensor;2016-09-02T04:01:40.000Z;null
Bedroom Sensor;2016-09-02T04:01:50.000Z;null
Bedroom Sensor;2016-09-02T04:02:00.000Z;null
Bedroom Sensor;2016-09-02T04:02:10.000Z;null
Bedroom Sensor;2016-09-02T04:02:20.000Z;null
Bedroom Sensor;2016-09-02T04:02:30.000Z;null
Bedroom Sensor;2016-09-02T04:02:40.000Z;null
Bedroom Sensor;2016-09-02T04:02:50.000Z;null
Bedroom Sensor;2016-09-02T04:03:00.000Z;null
Bedroom Sensor;2016-09-02T04:03:10.000Z;25.125
Bedroom Sensor;2016-09-02T04:03:20.000Z;null
Bedroom Sensor;2016-09-02T04:03:30.000Z;null
Bedroom Sensor;2016-09-02T04:03:40.000Z;null
Bedroom Sensor;2016-09-02T04:03:50.000Z;null
Bedroom Sensor;2016-09-02T04:04:00.000Z;null
Bedroom Sensor;2016-09-02T04:04:10.000Z;null
Bedroom Sensor;2016-09-02T04:04:20.000Z;25.187
Bedroom Sensor;2016-09-02T04:04:30.000Z;null
Bedroom Sensor;2016-09-02T04:04:40.000Z;null
Bedroom Sensor;2016-09-02T04:04:50.000Z;null
Bedroom Sensor;2016-09-02T04:05:00.000Z;null
Bedroom Sensor;2016-09-02T04:05:10.000Z;null
Bedroom Sensor;2016-09-02T04:05:20.000Z;null
Bedroom Sensor;2016-09-02T04:05:30.000Z;null
Bedroom Sensor;2016-09-02T04:05:40.000Z;null
Bedroom Sensor;2016-09-02T04:05:50.000Z;null
Bedroom Sensor;2016-09-02T04:06:00.000Z;null
Bedroom Sensor;2016-09-02T04:06:10.000Z;null
Bedroom Sensor;2016-09-02T04:06:20.000Z;25.312
Bedroom Sensor;2016-09-02T04:06:30.000Z;null
Bedroom Sensor;2016-09-02T04:06:40.000Z;null
Bedroom Sensor;2016-09-02T04:06:50.000Z;null
Bedroom Sensor;2016-09-02T04:07:00.000Z;null
Bedroom Sensor;2016-09-02T04:07:10.000Z;null
Bedroom Sensor;2016-09-02T04:07:20.000Z;null
Bedroom Sensor;2016-09-02T04:07:30.000Z;null
Bedroom Sensor;2016-09-02T04:07:40.000Z;null
Bedroom Sensor;2016-09-02T04:07:50.000Z;null
Bedroom Sensor;2016-09-02T04:08:00.000Z;null
Bedroom Sensor;2016-09-02T04:08:10.000Z;null
Bedroom Sensor;2016-09-02T04:08:20.000Z;null
Bedroom Sensor;2016-09-02T04:08:30.000Z;null
Bedroom Sensor;2016-09-02T04:08:40.000Z;null
Bedroom Sensor;2016-09-02T04:08:50.000Z;null
Bedroom Sensor;2016-09-02T04:09:00.000Z;null
Bedroom Sensor;2016-09-02T04:09:10.000Z;null
Bedroom Sensor;2016-09-02T04:09:20.000Z;25.187
Bedroom Sensor;2016-09-02T04:09:30.000Z;null
Bedroom Sensor;2016-09-02T04:09:40.000Z;null
Bedroom Sensor;2016-09-02T04:09:50.000Z;null
Bedroom Sensor;2016-09-02T04:10:00.000Z;null
Bedroom Sensor;2016-09-02T04:10:10.000Z;null
Bedroom Sensor;2016-09-02T04:10:20.000Z;24.875
Bedroom Sensor;2016-09-02T04:10:30.000Z;null
Bedroom Sensor;2016-09-02T04:10:40.000Z;null
Bedroom Sensor;2016-09-02T04:10:50.000Z;null
Bedroom Sensor;2016-09-02T04:11:00.000Z;null
Bedroom Sensor;2016-09-02T04:11:10.000Z;null
Bedroom Sensor;2016-09-02T04:11:20.000Z;24.687
Bedroom Sensor;2016-09-02T04:11:30.000Z;null
Bedroom Sensor;2016-09-02T04:11:40.000Z;null
Bedroom Sensor;2016-09-02T04:11:50.000Z;null
Bedroom Sensor;2016-09-02T04:12:00.000Z;null
Bedroom Sensor;2016-09-02T04:12:10.000Z;null
Bedroom Sensor;2016-09-02T04:12:20.000Z;24.5
Bedroom Sensor;2016-09-02T04:12:30.000Z;null
Bedroom Sensor;2016-09-02T04:12:40.000Z;null
Bedroom Sensor;2016-09-02T04:12:50.000Z;null
Bedroom Sensor;2016-09-02T04:13:00.000Z;null
Bedroom Sensor;2016-09-02T04:13:10.000Z;null
Bedroom Sensor;2016-09-02T04:13:20.000Z;24.375
Bedroom Sensor;2016-09-02T04:13:30.000Z;null
Bedroom Sensor;2016-09-02T04:13:40.000Z;null
Bedroom Sensor;2016-09-02T04:13:50.000Z;null
Bedroom Sensor;2016-09-02T04:14:00.000Z;null
Bedroom Sensor;2016-09-02T04:14:10.000Z;null
Bedroom Sensor;2016-09-02T04:14:20.000Z;24.25
Bedroom Sensor;2016-09-02T04:14:30.000Z;null
Bedroom Sensor;2016-09-02T04:14:40.000Z;null
Bedroom Sensor;2016-09-02T04:14:50.000Z;null
Bedroom Sensor;2016-09-02T04:15:00.000Z;null
Bedroom Sensor;2016-09-02T04:15:10.000Z;null
Bedroom Sensor;2016-09-02T04:15:20.000Z;24.125
Bedroom Sensor;2016-09-02T04:15:30.000Z;null
Bedroom Sensor;2016-09-02T04:15:40.000Z;null
Bedroom Sensor;2016-09-02T04:15:50.000Z;null
Bedroom Sensor;2016-09-02T04:16:00.000Z;null
Bedroom Sensor;2016-09-02T04:16:10.000Z;null
Bedroom Sensor;2016-09-02T04:16:20.000Z;null
Bedroom Sensor;2016-09-02T04:16:30.000Z;null
Bedroom Sensor;2016-09-02T04:16:40.000Z;null
Bedroom Sensor;2016-09-02T04:16:50.000Z;null
Bedroom Sensor;2016-09-02T04:17:00.000Z;null
Bedroom Sensor;2016-09-02T04:17:10.000Z;null
Bedroom Sensor;2016-09-02T04:17:20.000Z;24.062
Bedroom Sensor;2016-09-02T04:17:30.000Z;null
Bedroom Sensor;2016-09-02T04:17:40.000Z;null
Bedroom Sensor;2016-09-02T04:17:50.000Z;null
Bedroom Sensor;2016-09-02T04:18:00.000Z;null
Bedroom Sensor;2016-09-02T04:18:10.000Z;null
Bedroom Sensor;2016-09-02T04:18:20.000Z;24
Bedroom Sensor;2016-09-02T04:18:30.000Z;null
Bedroom Sensor;2016-09-02T04:18:40.000Z;null
Bedroom Sensor;2016-09-02T04:18:50.000Z;null
Bedroom Sensor;2016-09-02T04:19:00.000Z;null
Bedroom Sensor;2016-09-02T04:19:10.000Z;null
Bedroom Sensor;2016-09-02T04:19:20.000Z;23.937
Bedroom Sensor;2016-09-02T04:19:30.000Z;null
Bedroom Sensor;2016-09-02T04:19:40.000Z;null
Bedroom Sensor;2016-09-02T04:19:50.000Z;null
Bedroom Sensor;2016-09-02T04:20:00.000Z;null
Bedroom Sensor;2016-09-02T04:20:10.000Z;null
Bedroom Sensor;2016-09-02T04:20:20.000Z;23.875
Bedroom Sensor;2016-09-02T04:20:30.000Z;null
Bedroom Sensor;2016-09-02T04:20:40.000Z;null
Bedroom Sensor;2016-09-02T04:20:50.000Z;null
Bedroom Sensor;2016-09-02T04:21:00.000Z;null
Bedroom Sensor;2016-09-02T04:21:10.000Z;null
Bedroom Sensor;2016-09-02T04:21:20.000Z;23.812
Bedroom Sensor;2016-09-02T04:21:30.000Z;null
Bedroom Sensor;2016-09-02T04:21:40.000Z;null
Bedroom Sensor;2016-09-02T04:21:50.000Z;null
Bedroom Sensor;2016-09-02T04:22:00.000Z;null
Bedroom Sensor;2016-09-02T04:22:10.000Z;null
Bedroom Sensor;2016-09-02T04:22:20.000Z;null
Bedroom Sensor;2016-09-02T04:22:30.000Z;null
Bedroom Sensor;2016-09-02T04:22:40.000Z;null
Bedroom Sensor;2016-09-02T04:22:50.000Z;null
Bedroom Sensor;2016-09-02T04:23:00.000Z;null
Bedroom Sensor;2016-09-02T04:23:10.000Z;null
Bedroom Sensor;2016-09-02T04:23:20.000Z;23.75
Bedroom Sensor;2016-09-02T04:23:30.000Z;null
Bedroom Sensor;2016-09-02T04:23:40.000Z;null
Bedroom Sensor;2016-09-02T04:23:50.000Z;null
Bedroom Sensor;2016-09-02T04:24:00.000Z;null
Bedroom Sensor;2016-09-02T04:24:10.000Z;null
Bedroom Sensor;2016-09-02T04:24:20.000Z;null
Bedroom Sensor;2016-09-02T04:24:30.000Z;null
Bedroom Sensor;2016-09-02T04:24:40.000Z;null
Bedroom Sensor;2016-09-02T04:24:50.000Z;null
Bedroom Sensor;2016-09-02T04:25:00.000Z;null
Bedroom Sensor;2016-09-02T04:25:10.000Z;null
Bedroom Sensor;2016-09-02T04:25:20.000Z;23.687
Bedroom Sensor;2016-09-02T04:25:30.000Z;null
Bedroom Sensor;2016-09-02T04:25:40.000Z;null
Bedroom Sensor;2016-09-02T04:25:50.000Z;null
Bedroom Sensor;2016-09-02T04:26:00.000Z;null
Bedroom Sensor;2016-09-02T04:26:10.000Z;null
Bedroom Sensor;2016-09-02T04:26:20.000Z;null
Bedroom Sensor;2016-09-02T04:26:30.000Z;null
Bedroom Sensor;2016-09-02T04:26:40.000Z;null
Bedroom Sensor;2016-09-02T04:26:50.000Z;null
Bedroom Sensor;2016-09-02T04:27:00.000Z;null
Bedroom Sensor;2016-09-02T04:27:10.000Z;null
Bedroom Sensor;2016-09-02T04:27:20.000Z;23.625
Bedroom Sensor;2016-09-02T04:27:30.000Z;null
Bedroom Sensor;2016-09-02T04:27:40.000Z;null
Bedroom Sensor;2016-09-02T04:27:50.000Z;null
Bedroom Sensor;2016-09-02T04:28:00.000Z;null
Bedroom Sensor;2016-09-02T04:28:10.000Z;null
Bedroom Sensor;2016-09-02T04:28:20.000Z;23.562
Bedroom Sensor;2016-09-02T04:28:30.000Z;null
Bedroom Sensor;2016-09-02T04:28:40.000Z;null
Bedroom Sensor;2016-09-02T04:28:50.000Z;null
Bedroom Sensor;2016-09-02T04:29:00.000Z;null
Bedroom Sensor;2016-09-02T04:29:10.000Z;null
Bedroom Sensor;2016-09-02T04:29:20.000Z;23.625
Bedroom Sensor;2016-09-02T04:29:30.000Z;null
Bedroom Sensor;2016-09-02T04:29:40.000Z;null
Bedroom Sensor;2016-09-02T04:29:50.000Z;null
Bedroom Sensor;2016-09-02T04:30:00.000Z;null
Bedroom Sensor;2016-09-02T04:30:10.000Z;null
Bedroom Sensor;2016-09-02T04:30:20.000Z;23.812
Bedroom Sensor;2016-09-02T04:30:30.000Z;null
Bedroom Sensor;2016-09-02T04:30:40.000Z;null
Bedroom Sensor;2016-09-02T04:30:50.000Z;null
Bedroom Sensor;2016-09-02T04:31:00.000Z;null
Bedroom Sensor;2016-09-02T04:31:10.000Z;null
Bedroom Sensor;2016-09-02T04:31:20.000Z;24.062
Bedroom Sensor;2016-09-02T04:31:30.000Z;null
Bedroom Sensor;2016-09-02T04:31:40.000Z;null
Bedroom Sensor;2016-09-02T04:31:50.000Z;null
Bedroom Sensor;2016-09-02T04:32:00.000Z;null
Bedroom Sensor;2016-09-02T04:32:10.000Z;null
Bedroom Sensor;2016-09-02T04:32:20.000Z;24.25
Bedroom Sensor;2016-09-02T04:32:30.000Z;null
Bedroom Sensor;2016-09-02T04:32:40.000Z;null
Bedroom Sensor;2016-09-02T04:32:50.000Z;null
Bedroom Sensor;2016-09-02T04:33:00.000Z;null
Bedroom Sensor;2016-09-02T04:33:10.000Z;null
Bedroom Sensor;2016-09-02T04:33:20.000Z;24.437
Bedroom Sensor;2016-09-02T04:33:30.000Z;null
Bedroom Sensor;2016-09-02T04:33:40.000Z;null
Bedroom Sensor;2016-09-02T04:33:50.000Z;null
Bedroom Sensor;2016-09-02T04:34:00.000Z;null
Bedroom Sensor;2016-09-02T04:34:10.000Z;null
Bedroom Sensor;2016-09-02T04:34:20.000Z;24.562
Bedroom Sensor;2016-09-02T04:34:30.000Z;null
Bedroom Sensor;2016-09-02T04:34:40.000Z;null
Bedroom Sensor;2016-09-02T04:34:50.000Z;null
Bedroom Sensor;2016-09-02T04:35:00.000Z;null
Bedroom Sensor;2016-09-02T04:35:10.000Z;null
Bedroom Sensor;2016-09-02T04:35:20.000Z;24.687
Bedroom Sensor;2016-09-02T04:35:30.000Z;null
Bedroom Sensor;2016-09-02T04:35:40.000Z;null
Bedroom Sensor;2016-09-02T04:35:50.000Z;null
Bedroom Sensor;2016-09-02T04:36:00.000Z;null
Bedroom Sensor;2016-09-02T04:36:10.000Z;null
Bedroom Sensor;2016-09-02T04:36:20.000Z;24.75
Bedroom Sensor;2016-09-02T04:36:30.000Z;null
Bedroom Sensor;2016-09-02T04:36:40.000Z;null
Bedroom Sensor;2016-09-02T04:36:50.000Z;null
Bedroom Sensor;2016-09-02T04:37:00.000Z;null
Bedroom Sensor;2016-09-02T04:37:10.000Z;null
Bedroom Sensor;2016-09-02T04:37:20.000Z;null
Bedroom Sensor;2016-09-02T04:37:30.000Z;null
Bedroom Sensor;2016-09-02T04:37:40.000Z;null
Bedroom Sensor;2016-09-02T04:37:50.000Z;null
Bedroom Sensor;2016-09-02T04:38:00.000Z;null
Bedroom Sensor;2016-09-02T04:38:10.000Z;null
Bedroom Sensor;2016-09-02T04:38:20.000Z;null
Bedroom Sensor;2016-09-02T04:38:30.000Z;null
Bedroom Sensor;2016-09-02T04:38:40.000Z;null
Bedroom Sensor;2016-09-02T04:38:50.000Z;null
Bedroom Sensor;2016-09-02T04:39:00.000Z;null
Bedroom Sensor;2016-09-02T04:39:10.000Z;null
Bedroom Sensor;2016-09-02T04:39:20.000Z;null
Bedroom Sensor;2016-09-02T04:39:30.000Z;null
Bedroom Sensor;2016-09-02T04:39:40.000Z;null
Bedroom Sensor;2016-09-02T04:39:50.000Z;null
Bedroom Sensor;2016-09-02T04:40:00.000Z;null
Bedroom Sensor;2016-09-02T04:40:10.000Z;null
Bedroom Sensor;2016-09-02T04:40:20.000Z;24.687
Bedroom Sensor;2016-09-02T04:40:30.000Z;null
Bedroom Sensor;2016-09-02T04:40:40.000Z;null
Bedroom Sensor;2016-09-02T04:40:50.000Z;null
Bedroom Sensor;2016-09-02T04:41:00.000Z;null
Bedroom Sensor;2016-09-02T04:41:10.000Z;null
Bedroom Sensor;2016-09-02T04:41:20.000Z;null
Bedroom Sensor;2016-09-02T04:41:30.000Z;null
Bedroom Sensor;2016-09-02T04:41:40.000Z;null
Bedroom Sensor;2016-09-02T04:41:50.000Z;null
Bedroom Sensor;2016-09-02T04:42:00.000Z;null
Bedroom Sensor;2016-09-02T04:42:10.000Z;null
Bedroom Sensor;2016-09-02T04:42:20.000Z;24.625
Bedroom Sensor;2016-09-02T04:42:30.000Z;null
Bedroom Sensor;2016-09-02T04:42:40.000Z;null
Bedroom Sensor;2016-09-02T04:42:50.000Z;null
Bedroom Sensor;2016-09-02T04:43:00.000Z;null
Bedroom Sensor;2016-09-02T04:43:10.000Z;null
Bedroom Sensor;2016-09-02T04:43:20.000Z;null
Bedroom Sensor;2016-09-02T04:43:30.000Z;null
Bedroom Sensor;2016-09-02T04:43:40.000Z;null
Bedroom Sensor;2016-09-02T04:43:50.000Z;null
Bedroom Sensor;2016-09-02T04:44:00.000Z;null
Bedroom Sensor;2016-09-02T04:44:10.000Z;null
Bedroom Sensor;2016-09-02T04:44:20.000Z;null
Bedroom Sensor;2016-09-02T04:44:30.000Z;null
Bedroom Sensor;2016-09-02T04:44:40.000Z;null
Bedroom Sensor;2016-09-02T04:44:50.000Z;null
Bedroom Sensor;2016-09-02T04:45:00.000Z;null
Bedroom Sensor;2016-09-02T04:45:10.000Z;null
Bedroom Sensor;2016-09-02T04:45:20.000Z;null
Bedroom Sensor;2016-09-02T04:45:30.000Z;null
Bedroom Sensor;2016-09-02T04:45:40.000Z;null
Bedroom Sensor;2016-09-02T04:45:50.000Z;null
Bedroom Sensor;2016-09-02T04:46:00.000Z;null
Bedroom Sensor;2016-09-02T04:46:10.000Z;null
Bedroom Sensor;2016-09-02T04:46:20.000Z;null
Bedroom Sensor;2016-09-02T04:46:30.000Z;null
Bedroom Sensor;2016-09-02T04:46:40.000Z;null
Bedroom Sensor;2016-09-02T04:46:50.000Z;null
Bedroom Sensor;2016-09-02T04:47:00.000Z;null
Bedroom Sensor;2016-09-02T04:47:10.000Z;null
Bedroom Sensor;2016-09-02T04:47:20.000Z;null
Bedroom Sensor;2016-09-02T04:47:30.000Z;null
Bedroom Sensor;2016-09-02T04:47:40.000Z;null
Bedroom Sensor;2016-09-02T04:47:50.000Z;null
Bedroom Sensor;2016-09-02T04:48:00.000Z;null
Bedroom Sensor;2016-09-02T04:48:10.000Z;null
Bedroom Sensor;2016-09-02T04:48:20.000Z;null
Bedroom Sensor;2016-09-02T04:48:30.000Z;null
Bedroom Sensor;2016-09-02T04:48:40.000Z;null
Bedroom Sensor;2016-09-02T04:48:50.000Z;null
Bedroom Sensor;2016-09-02T04:49:00.000Z;null
Bedroom Sensor;2016-09-02T04:49:10.000Z;null
Bedroom Sensor;2016-09-02T04:49:20.000Z;24.562
Bedroom Sensor;2016-09-02T04:49:30.000Z;null
Bedroom Sensor;2016-09-02T04:49:40.000Z;null
Bedroom Sensor;2016-09-02T04:49:50.000Z;null
Bedroom Sensor;2016-09-02T04:50:00.000Z;null
Bedroom Sensor;2016-09-02T04:50:10.000Z;null
Bedroom Sensor;2016-09-02T04:50:20.000Z;null
Bedroom Sensor;2016-09-02T04:50:30.000Z;null
Bedroom Sensor;2016-09-02T04:50:40.000Z;null
Bedroom Sensor;2016-09-02T04:50:50.000Z;null
Bedroom Sensor;2016-09-02T04:51:00.000Z;null
Bedroom Sensor;2016-09-02T04:51:10.000Z;null
Bedroom Sensor;2016-09-02T04:51:20.000Z;null
Bedroom Sensor;2016-09-02T04:51:30.000Z;null
Bedroom Sensor;2016-09-02T04:51:40.000Z;null
Bedroom Sensor;2016-09-02T04:51:50.000Z;null
Bedroom Sensor;2016-09-02T04:52:00.000Z;null
Bedroom Sensor;2016-09-02T04:52:10.000Z;null
Bedroom Sensor;2016-09-02T04:52:20.000Z;24.625
Bedroom Sensor;2016-09-02T04:52:30.000Z;null
Bedroom Sensor;2016-09-02T04:52:40.000Z;null
Bedroom Sensor;2016-09-02T04:52:50.000Z;null
Bedroom Sensor;2016-09-02T04:53:00.000Z;null
Bedroom Sensor;2016-09-02T04:53:10.000Z;null
Bedroom Sensor;2016-09-02T04:53:20.000Z;24.562
Bedroom Sensor;2016-09-02T04:53:30.000Z;null
Bedroom Sensor;2016-09-02T04:53:40.000Z;null
Bedroom Sensor;2016-09-02T04:53:50.000Z;null
Bedroom Sensor;2016-09-02T04:54:00.000Z;null
Bedroom Sensor;2016-09-02T04:54:10.000Z;null
Bedroom Sensor;2016-09-02T04:54:20.000Z;null
Bedroom Sensor;2016-09-02T04:54:30.000Z;null
Bedroom Sensor;2016-09-02T04:54:40.000Z;null
Bedroom Sensor;2016-09-02T04:54:50.000Z;null
Bedroom Sensor;2016-09-02T04:55:00.000Z;null
Bedroom Sensor;2016-09-02T04:55:10.000Z;null
Bedroom Sensor;2016-09-02T04:55:20.000Z;null
Bedroom Sensor;2016-09-02T04:55:30.000Z;null
Bedroom Sensor;2016-09-02T04:55:40.000Z;null
Bedroom Sensor;2016-09-02T04:55:50.000Z;null
Bedroom Sensor;2016-09-02T04:56:00.000Z;null
Bedroom Sensor;2016-09-02T04:56:10.000Z;null
Bedroom Sensor;2016-09-02T04:56:20.000Z;24.625
Bedroom Sensor;2016-09-02T04:56:30.000Z;null
Bedroom Sensor;2016-09-02T04:56:40.000Z;null
Bedroom Sensor;2016-09-02T04:56:50.000Z;null
Bedroom Sensor;2016-09-02T04:57:00.000Z;null
Bedroom Sensor;2016-09-02T04:57:10.000Z;null
Bedroom Sensor;2016-09-02T04:57:20.000Z;null
Bedroom Sensor;2016-09-02T04:57:30.000Z;null
Bedroom Sensor;2016-09-02T04:57:40.000Z;null
Bedroom Sensor;2016-09-02T04:57:50.000Z;null
Bedroom Sensor;2016-09-02T04:58:00.000Z;null
Bedroom Sensor;2016-09-02T04:58:10.000Z;null
Bedroom Sensor;2016-09-02T04:58:20.000Z;24.687
Bedroom Sensor;2016-09-02T04:58:30.000Z;null
Bedroom Sensor;2016-09-02T04:58:40.000Z;null
Bedroom Sensor;2016-09-02T04:58:50.000Z;null
Bedroom Sensor;2016-09-02T04:59:00.000Z;null
Bedroom Sensor;2016-09-02T04:59:10.000Z;null
Bedroom Sensor;2016-09-02T04:59:20.000Z;24.75
Bedroom Sensor;2016-09-02T04:59:30.000Z;null
Bedroom Sensor;2016-09-02T04:59:40.000Z;null
Bedroom Sensor;2016-09-02T04:59:50.000Z;null
Bedroom Sensor;2016-09-02T05:00:00.000Z;null
Bedroom Sensor;2016-09-02T05:00:10.000Z;null
Bedroom Sensor;2016-09-02T05:00:20.000Z;24.812
Bedroom Sensor;2016-09-02T05:00:30.000Z;null
Bedroom Sensor;2016-09-02T05:00:40.000Z;null
Bedroom Sensor;2016-09-02T05:00:50.000Z;null
Bedroom Sensor;2016-09-02T05:01:00.000Z;null
Bedroom Sensor;2016-09-02T05:01:10.000Z;null
Bedroom Sensor;2016-09-02T05:01:20.000Z;24.875
Bedroom Sensor;2016-09-02T05:01:30.000Z;null
Bedroom Sensor;2016-09-02T05:01:40.000Z;null
Bedroom Sensor;2016-09-02T05:01:50.000Z;null
Bedroom Sensor;2016-09-02T05:02:00.000Z;null
Bedroom Sensor;2016-09-02T05:02:10.000Z;null
Bedroom Sensor;2016-09-02T05:02:20.000Z;24.937
Bedroom Sensor;2016-09-02T05:02:30.000Z;null
Bedroom Sensor;2016-09-02T05:02:40.000Z;null
Bedroom Sensor;2016-09-02T05:02:50.000Z;null
Bedroom Sensor;2016-09-02T05:03:00.000Z;null
Bedroom Sensor;2016-09-02T05:03:10.000Z;null
Bedroom Sensor;2016-09-02T05:03:20.000Z;25
Bedroom Sensor;2016-09-02T05:03:30.000Z;null
Bedroom Sensor;2016-09-02T05:03:40.000Z;null
Bedroom Sensor;2016-09-02T05:03:50.000Z;null
Bedroom Sensor;2016-09-02T05:04:00.000Z;null
Bedroom Sensor;2016-09-02T05:04:10.000Z;null
Bedroom Sensor;2016-09-02T05:04:20.000Z;null
Bedroom Sensor;2016-09-02T05:04:30.000Z;null
Bedroom Sensor;2016-09-02T05:04:40.000Z;null
Bedroom Sensor;2016-09-02T05:04:50.000Z;null
Bedroom Sensor;2016-09-02T05:05:00.000Z;null
Bedroom Sensor;2016-09-02T05:05:10.000Z;null
Bedroom Sensor;2016-09-02T05:05:20.000Z;25.062
Bedroom Sensor;2016-09-02T05:05:30.000Z;null
Bedroom Sensor;2016-09-02T05:05:40.000Z;null
Bedroom Sensor;2016-09-02T05:05:50.000Z;null
Bedroom Sensor;2016-09-02T05:06:00.000Z;null
